"location","date","total_cases_per_million","total_deaths_per_million","new_cases_smoothed_per_million","people_fully_vaccinated_per_hundred"
"Brazil","2021-05-11",71716.55,1992.87,287.63,8.54
"Brazil","2021-05-12",71716.55,1992.87,287.63,8.67
"Brazil","2021-05-13",71716.55,1992.87,287.63,8.74
"Brazil","2021-05-14",71716.55,1992.87,287.63,8.82
"Brazil","2021-05-15",71716.55,1992.87,287.63,8.87
"Brazil","2021-05-16",73794.83,2057.13,296.9,8.91
"Brazil","2021-05-17",73794.83,2057.13,296.9,9.02
"Brazil","2021-05-18",73794.83,2057.13,296.9,9.15
"Brazil","2021-05-19",73794.83,2057.13,296.9,9.26
"Brazil","2021-05-20",73794.83,2057.13,296.9,9.39
"Brazil","2021-05-21",73794.83,2057.13,296.9,9.5
"Brazil","2021-05-22",73794.83,2057.13,296.9,9.56
"Brazil","2021-05-23",75941.34,2122.18,306.64,9.66
"Brazil","2021-05-24",75941.34,2122.18,306.64,9.8
"Brazil","2021-05-25",75941.34,2122.18,306.64,9.94
"Brazil","2021-05-26",75941.34,2122.18,306.64,10.04
"Brazil","2021-05-27",75941.34,2122.18,306.64,10.14
"Brazil","2021-05-28",75941.34,2122.18,306.64,10.25
"Brazil","2021-05-29",75941.34,2122.18,306.64,10.29
"Brazil","2021-05-30",77943.09,2182.74,285.96,10.31
"Brazil","2021-05-31",77943.09,2182.74,285.96,10.37
"Brazil","2021-06-01",77943.09,2182.74,285.96,10.47
"Brazil","2021-06-02",77943.09,2182.74,285.96,10.6
"Brazil","2021-06-03",77943.09,2182.74,285.96,10.65
"Brazil","2021-06-04",77943.09,2182.74,285.96,10.68
"Brazil","2021-06-05",77943.09,2182.74,285.96,10.73
"Brazil","2021-06-06",80080.34,2238.84,305.32,10.74
"Brazil","2021-06-07",80080.34,2238.84,305.32,10.79
"Brazil","2021-06-08",80080.34,2238.84,305.32,10.88
"Brazil","2021-06-09",80080.34,2238.84,305.32,10.94
"Brazil","2021-06-10",80080.34,2238.84,305.32,10.99
"Brazil","2021-06-11",80080.34,2238.84,305.32,11.05
"Brazil","2021-06-12",80080.34,2238.84,305.32,11.07
"Brazil","2021-06-13",82242.47,2302.52,308.88,11.08
"Brazil","2021-06-14",82242.47,2302.52,308.88,11.11
"Brazil","2021-06-15",82242.47,2302.52,308.88,11.16
"Brazil","2021-06-16",82242.47,2302.52,308.88,11.2
"Brazil","2021-06-17",82242.47,2302.52,308.88,11.26
"Brazil","2021-06-18",82242.47,2302.52,308.88,11.32
"Brazil","2021-06-19",82242.47,2302.52,308.88,11.36
"Brazil","2021-06-20",84645.36,2370.35,343.27,11.37
"Brazil","2021-06-21",84645.36,2370.35,343.27,11.42
"Brazil","2021-06-22",84645.36,2370.35,343.27,11.49
"Brazil","2021-06-23",84645.36,2370.35,343.27,11.56
"Brazil","2021-06-24",84645.36,2370.35,343.27,11.71
"Brazil","2021-06-25",84645.36,2370.35,343.27,11.8
"Brazil","2021-06-26",84645.36,2370.35,343.27,11.85
"Brazil","2021-06-27",87124.12,2430.46,354.11,11.88
"Brazil","2021-06-28",87124.12,2430.46,354.11,12.01
"Brazil","2021-06-29",87124.12,2430.46,354.11,12.24
"Brazil","2021-06-30",87124.12,2430.46,354.11,12.37
"Brazil","2021-07-01",87124.12,2430.46,354.11,12.52
"Brazil","2021-07-02",87124.12,2430.46,354.11,12.66
"Brazil","2021-07-03",87124.12,2430.46,354.11,12.73
"Brazil","2021-07-04",88858.3,2481.86,247.74,12.77
"Brazil","2021-07-05",88858.3,2481.86,247.74,12.94
"Brazil","2021-07-06",88858.3,2481.86,247.74,13.15
"Brazil","2021-07-07",88858.3,2481.86,247.74,13.44
"Brazil","2021-07-08",88858.3,2481.86,247.74,13.72
"Brazil","2021-07-09",88858.3,2481.86,247.74,13.95
"Brazil","2021-07-10",88858.3,2481.86,247.74,14.11
"Brazil","2021-07-11",90441.84,2528.16,226.22,14.19
"Brazil","2021-07-12",90441.84,2528.16,226.22,14.4
"Brazil","2021-07-13",90441.84,2528.16,226.22,14.66
"Brazil","2021-07-14",90441.84,2528.16,226.22,14.96
"Brazil","2021-07-15",90441.84,2528.16,226.22,15.25
"Brazil","2021-07-16",90441.84,2528.16,226.22,15.54
"Brazil","2021-07-17",90441.84,2528.16,226.22,15.71
"Brazil","2021-07-18",91809.41,2569.57,195.37,15.74
"Brazil","2021-07-19",91809.41,2569.57,195.37,15.97
"Brazil","2021-07-20",91809.41,2569.57,195.37,16.28
"Brazil","2021-07-21",91809.41,2569.57,195.37,16.63
"Brazil","2021-07-22",91809.41,2569.57,195.37,17.03
"Brazil","2021-07-23",91809.41,2569.57,195.37,17.26
"Brazil","2021-07-24",91809.41,2569.57,195.37,17.4
"Brazil","2021-07-25",93351.62,2607.34,220.31,17.46
"Brazil","2021-07-26",93351.62,2607.34,220.31,17.7
"Brazil","2021-07-27",93351.62,2607.34,220.31,18
"Brazil","2021-07-28",93351.62,2607.34,220.31,18.39
"Brazil","2021-07-29",93351.62,2607.34,220.31,18.75
"Brazil","2021-07-30",93351.62,2607.34,220.31,19.1
"Brazil","2021-07-31",93351.62,2607.34,220.31,19.28
"Brazil","2021-08-01",94530.04,2641.19,168.35,19.32
"Brazil","2021-08-02",94530.04,2641.19,168.35,19.58
"Brazil","2021-08-03",94530.04,2641.19,168.35,19.89
"Brazil","2021-08-04",94530.04,2641.19,168.35,20.33
"Brazil","2021-08-05",94530.04,2641.19,168.35,20.63
"Brazil","2021-08-06",94530.04,2641.19,168.35,20.94
"Brazil","2021-08-07",94530.04,2641.19,168.35,21.08
"Brazil","2021-08-08",95616.42,2671.16,155.2,21.15
"Brazil","2021-08-09",95616.42,2671.16,155.2,21.44
"Brazil","2021-08-10",95616.42,2671.16,155.2,21.82
"Brazil","2021-08-11",95616.42,2671.16,155.2,22.13
"Brazil","2021-08-12",95616.42,2671.16,155.2,22.47
"Brazil","2021-08-13",95616.42,2671.16,155.2,22.83
"Brazil","2021-08-14",95616.42,2671.16,155.2,23.04
"Brazil","2021-08-15",96616.17,2700.16,142.82,23.09
"Brazil","2021-08-16",96616.17,2700.16,142.82,23.5
"Brazil","2021-08-17",96616.17,2700.16,142.82,24.04
"Brazil","2021-08-18",96616.17,2700.16,142.82,24.44
"Brazil","2021-08-19",96616.17,2700.16,142.82,24.93
"Brazil","2021-08-20",96616.17,2700.16,142.82,25.35
"Brazil","2021-08-21",96616.17,2700.16,142.82,25.55
"Brazil","2021-08-22",97610.43,2727.03,142.04,25.62
"Brazil","2021-08-23",97610.43,2727.03,142.04,26.01
"Brazil","2021-08-24",97610.43,2727.03,142.04,26.47
"Brazil","2021-08-25",97610.43,2727.03,142.04,26.86
"Brazil","2021-08-26",97610.43,2727.03,142.04,27.31
"Brazil","2021-08-27",97610.43,2727.03,142.04,27.75
"Brazil","2021-08-28",97610.43,2727.03,142.04,28.06
"Brazil","2021-08-29",98446.38,2749.92,119.42,28.18
"Brazil","2021-08-30",98446.38,2749.92,119.42,28.51
"Brazil","2021-08-31",98446.38,2749.92,119.42,29.12
"Brazil","2021-09-01",98446.38,2749.92,119.42,29.61
"Brazil","2021-09-02",98446.38,2749.92,119.42,30.14
"Brazil","2021-09-03",98446.38,2749.92,119.42,30.7
"Brazil","2021-09-04",98446.38,2749.92,119.42,31.01
"Brazil","2021-09-05",99169.88,2770.58,103.36,31.11
"Brazil","2021-09-06",99169.88,2770.58,103.36,31.44
"Brazil","2021-09-07",99169.88,2770.58,103.36,31.59
"Brazil","2021-09-08",99169.88,2770.58,103.36,32.11
"Brazil","2021-09-09",99169.88,2770.58,103.36,32.79
"Brazil","2021-09-10",99169.88,2770.58,103.36,33.52
"Brazil","2021-09-11",99169.88,2770.58,103.36,33.93
"Brazil","2021-09-12",99734.72,2785.68,80.69,34.07
"Brazil","2021-09-13",99734.72,2785.68,80.69,34.55
"Brazil","2021-09-14",99734.72,2785.68,80.69,35.21
"Brazil","2021-09-15",99734.72,2785.68,80.69,35.76
"Brazil","2021-09-16",99734.72,2785.68,80.69,36.22
"Brazil","2021-09-17",99734.72,2785.68,80.69,36.94
"Brazil","2021-09-18",99734.72,2785.68,80.69,37.27
"Brazil","2021-09-19",100235.74,2803.4,71.58,37.38
"Brazil","2021-09-20",100235.74,2803.4,71.58,37.74
"Brazil","2021-09-21",100235.74,2803.4,71.58,38.3
"Brazil","2021-09-22",100235.74,2803.4,71.58,38.85
"Brazil","2021-09-23",100235.74,2803.4,71.58,39.42
"Brazil","2021-09-24",100235.74,2803.4,71.58,40
"Brazil","2021-09-25",100235.74,2803.4,71.58,40.31
"Brazil","2021-09-26",101412.11,2822.85,168.05,40.46
"Brazil","2021-09-27",101412.11,2822.85,168.05,40.79
"Brazil","2021-09-28",101412.11,2822.85,168.05,41.38
"Brazil","2021-09-29",101412.11,2822.85,168.05,41.92
"Brazil","2021-09-30",101412.11,2822.85,168.05,42.46
"Brazil","2021-10-01",101412.11,2822.85,168.05,43.08
"Brazil","2021-10-02",101412.11,2822.85,168.05,43.4
"Brazil","2021-10-03",101973.36,2839.78,80.18,43.51
"Brazil","2021-10-04",101973.36,2839.78,80.18,43.81
"Brazil","2021-10-05",101973.36,2839.78,80.18,44.24
"Brazil","2021-10-06",101973.36,2839.78,80.18,44.75
"Brazil","2021-10-07",101973.36,2839.78,80.18,45.23
"Brazil","2021-10-08",101973.36,2839.78,80.18,45.73
"Brazil","2021-10-09",101973.36,2839.78,80.18,46.01
"Brazil","2021-10-10",102473.01,2855,71.38,46.22
"Brazil","2021-10-11",102473.01,2855,71.38,46.48
"Brazil","2021-10-12",102473.01,2855,71.38,46.59
"Brazil","2021-10-13",102473.01,2855,71.38,46.85
"Brazil","2021-10-14",102473.01,2855,71.38,47.5
"Brazil","2021-10-15",102473.01,2855,71.38,48.08
"Brazil","2021-10-16",102473.01,2855,71.38,48.45
"Brazil","2021-10-17",102837.93,2865.67,52.13,48.59
"Brazil","2021-10-18",102837.93,2865.67,52.13,48.87
"Brazil","2021-10-19",102837.93,2865.67,52.13,49.4
"Brazil","2021-10-20",102837.93,2865.67,52.13,49.97
"Brazil","2021-10-21",102837.93,2865.67,52.13,50.25
"Brazil","2021-10-22",102837.93,2865.67,52.13,50.62
"Brazil","2021-10-23",102837.93,2865.67,52.13,50.82
"Brazil","2021-10-24",103239.09,2877.42,57.31,51.06
"Brazil","2021-10-25",103239.09,2877.42,57.31,51.81
"Brazil","2021-10-26",103239.09,2877.42,57.31,52.29
"Brazil","2021-10-27",103239.09,2877.42,57.31,52.78
"Brazil","2021-10-28",103239.09,2877.42,57.31,53.23
"Brazil","2021-10-29",103239.09,2877.42,57.31,53.67
"Brazil","2021-10-30",103239.09,2877.42,57.31,53.83
"Brazil","2021-10-31",103626.9,2888.46,55.4,53.93
"Brazil","2021-11-01",103626.9,2888.46,55.4,54.01
"Brazil","2021-11-02",103626.9,2888.46,55.4,54.06
"Brazil","2021-11-03",103626.9,2888.46,55.4,54.35
"Brazil","2021-11-04",103626.9,2888.46,55.4,54.77
"Brazil","2021-11-05",103626.9,2888.46,55.4,55.38
"Brazil","2021-11-06",103626.9,2888.46,55.4,55.57
"Brazil","2021-11-07",103955.27,2896.06,46.91,55.69
"Brazil","2021-11-08",103955.27,2896.06,46.91,56.14
"Brazil","2021-11-09",103955.27,2896.06,46.91,56.54
"Brazil","2021-11-10",103955.27,2896.06,46.91,56.96
"Brazil","2021-11-11",103955.27,2896.06,46.91,57.4
"Brazil","2021-11-12",103955.27,2896.06,46.91,57.78
"Brazil","2021-11-13",103955.27,2896.06,46.91,58
"Brazil","2021-11-14",104320.15,2902.86,52.13,58.11
"Brazil","2021-11-15",104320.15,2902.86,52.13,58.27
"Brazil","2021-11-16",104320.15,2902.86,52.13,58.48
"Brazil","2021-11-17",104320.15,2902.86,52.13,58.97
"Brazil","2021-11-18",104320.15,2902.86,52.13,59.28
"Brazil","2021-11-19",104320.15,2902.86,52.13,59.62
"Brazil","2021-11-20",104320.15,2902.86,52.13,59.84
"Brazil","2021-11-21",104625.04,2911.8,43.56,60.01
"Brazil","2021-11-22",104625.04,2911.8,43.56,60.3
"Brazil","2021-11-23",104625.04,2911.8,43.56,60.62
"Brazil","2021-11-24",104625.04,2911.8,43.56,60.94
"Brazil","2021-11-25",104625.04,2911.8,43.56,61.17
"Brazil","2021-11-26",104625.04,2911.8,43.56,61.49
"Brazil","2021-11-27",104625.04,2911.8,43.56,61.62
"Brazil","2021-11-28",104930.85,2919.34,43.69,61.72
"Brazil","2021-11-29",104930.85,2919.34,43.69,61.78
"Brazil","2021-11-30",104930.85,2919.34,43.69,62.19
"Brazil","2021-12-01",104930.85,2919.34,43.69,62.53
"Brazil","2021-12-02",104930.85,2919.34,43.69,62.85
"Brazil","2021-12-03",104930.85,2919.34,43.69,63.37
"Brazil","2021-12-04",104930.85,2919.34,43.69,63.55
"Brazil","2021-12-05",105224.6,2926.21,41.96,63.58
"Brazil","2021-12-06",105224.6,2926.21,41.96,63.79
"Brazil","2021-12-07",105224.6,2926.21,41.96,64.05
"Brazil","2021-12-08",105224.6,2926.21,41.96,64.21
"Brazil","2021-12-09",105224.6,2926.21,41.96,64.52
"Brazil","2021-12-10",105224.6,2926.21,41.96,64.71
"Brazil","2021-12-11",105224.6,2926.21,41.96,64.74
"Brazil","2021-12-12",105488.1,2932.34,37.64,64.75
"Brazil","2021-12-13",105488.1,2932.34,37.64,64.92
"Brazil","2021-12-14",105488.1,2932.34,37.64,65.09
"Brazil","2021-12-15",105488.1,2932.34,37.64,65.44
"Brazil","2021-12-16",105488.1,2932.34,37.64,65.57
"Brazil","2021-12-17",105488.1,2932.34,37.64,65.68
"Brazil","2021-12-18",105488.1,2932.34,37.64,65.71
"Brazil","2021-12-19",105603.16,2936.67,16.44,65.71
"Brazil","2021-12-20",105603.16,2936.67,16.44,65.81
"Brazil","2021-12-21",105603.16,2936.67,16.44,65.91
"Brazil","2021-12-22",105603.16,2936.67,16.44,66.13
"Brazil","2021-12-23",105603.16,2936.67,16.44,NA
"Brazil","2021-12-24",105603.16,2936.67,16.44,NA
"Brazil","2021-12-25",105603.16,2936.67,16.44,NA
"Brazil","2021-12-26",105706.41,2940.43,14.75,NA
"Brazil","2021-12-27",105706.41,2940.43,14.75,66.31
"Brazil","2021-12-28",105706.41,2940.43,14.75,66.4
"Brazil","2021-12-29",105706.41,2940.43,14.75,66.55
"Brazil","2021-12-30",105706.41,2940.43,14.75,66.6
"Brazil","2021-12-31",105706.41,2940.43,14.75,66.62
"Brazil","2022-01-01",105706.41,2940.43,14.75,66.62
"Brazil","2022-01-02",105976.42,2943.59,38.57,66.63
"Brazil","2022-01-03",105976.42,2943.59,38.57,66.75
"Brazil","2022-01-04",105976.42,2943.59,38.57,66.77
"Brazil","2022-01-05",105976.42,2943.59,38.57,66.82
"Brazil","2022-01-06",105976.42,2943.59,38.57,NA
"Brazil","2022-01-07",105976.42,2943.59,38.57,NA
"Brazil","2022-01-08",105976.42,2943.59,38.57,NA
"Brazil","2022-01-09",106750.06,2947.23,110.52,67.06
"Brazil","2022-01-10",106750.06,2947.23,110.52,67.22
"Brazil","2022-01-11",106750.06,2947.23,110.52,67.28
"Brazil","2022-01-12",106750.06,2947.23,110.52,67.35
"Brazil","2022-01-13",106750.06,2947.23,110.52,67.46
"Brazil","2022-01-14",106750.06,2947.23,110.52,67.52
"Brazil","2022-01-15",106750.06,2947.23,110.52,67.56
"Brazil","2022-01-16",109018.09,2951.86,324,67.94
"Brazil","2022-01-17",109018.09,2951.86,324,68.38
"Brazil","2022-01-18",109018.09,2951.86,324,68.52
"Brazil","2022-01-19",109018.09,2951.86,324,68.62
"Brazil","2022-01-20",109018.09,2951.86,324,68.76
"Brazil","2022-01-21",109018.09,2951.86,324,68.84
"Brazil","2022-01-22",109018.09,2951.86,324,68.99
"Brazil","2022-01-23",112938.94,2960.27,560.12,69
"Brazil","2022-01-24",112938.94,2960.27,560.12,69.17
"Brazil","2022-01-25",112938.94,2960.27,560.12,69.28
"Brazil","2022-01-26",112938.94,2960.27,560.12,69.33
"Brazil","2022-01-27",112938.94,2960.27,560.12,69.45
"Brazil","2022-01-28",112938.94,2960.27,560.12,69.53
"Brazil","2022-01-29",112938.94,2960.27,560.12,69.56
"Brazil","2022-01-30",119039.67,2976.06,871.53,69.57
"Brazil","2022-01-31",119039.67,2976.06,871.53,69.63
"Brazil","2022-02-01",119039.67,2976.06,871.53,69.68
"Brazil","2022-02-02",119039.67,2976.06,871.53,69.79
"Brazil","2022-02-03",119039.67,2976.06,871.53,69.9
"Brazil","2022-02-04",119039.67,2976.06,871.53,69.98
"Brazil","2022-02-05",119039.67,2976.06,871.53,70.02
"Brazil","2022-02-06",124940.7,2997.98,843,70.07
"Brazil","2022-02-07",124940.7,2997.98,843,70.13
"Brazil","2022-02-08",124940.7,2997.98,843,70.21
"Brazil","2022-02-09",124940.7,2997.98,843,70.36
"Brazil","2022-02-10",124940.7,2997.98,843,70.53
"Brazil","2022-02-11",124940.7,2997.98,843,70.64
"Brazil","2022-02-12",124940.7,2997.98,843,70.69
"Brazil","2022-02-13",129741.69,3029.64,685.86,70.75
"Brazil","2022-02-14",129741.69,3029.64,685.86,70.82
"Brazil","2022-02-15",129741.69,3029.64,685.86,70.86
"Brazil","2022-02-16",129741.69,3029.64,685.86,70.94
"Brazil","2022-02-17",129741.69,3029.64,685.86,71.03
"Brazil","2022-02-18",129741.69,3029.64,685.86,71.18
"Brazil","2022-02-19",129741.69,3029.64,685.86,71.27
"Brazil","2022-02-20",133418.95,3057.58,525.32,71.29
"Brazil","2022-02-21",133418.95,3057.58,525.32,71.36
"Brazil","2022-02-22",133418.95,3057.58,525.32,71.42
"Brazil","2022-02-23",133418.95,3057.58,525.32,71.55
"Brazil","2022-02-24",133418.95,3057.58,525.32,71.67
"Brazil","2022-02-25",133418.95,3057.58,525.32,71.79
"Brazil","2022-02-26",133418.95,3057.58,525.32,71.83
"Brazil","2022-02-27",135890.52,3078.32,353.08,71.86
"Brazil","2022-02-28",135890.52,3078.32,353.08,72.01
"Brazil","2022-03-01",135890.52,3078.32,353.08,72.02
"Brazil","2022-03-02",135890.52,3078.32,353.08,NA
"Brazil","2022-03-03",135890.52,3078.32,353.08,72.16
"Brazil","2022-03-04",135890.52,3078.32,353.08,72.25
"Brazil","2022-03-05",135890.52,3078.32,353.08,72.32
"Brazil","2022-03-06",137769.45,3096.7,268.42,72.33
"Brazil","2022-03-07",137769.45,3096.7,268.42,72.42
"Brazil","2022-03-08",137769.45,3096.7,268.42,72.51
"Brazil","2022-03-09",137769.45,3096.7,268.42,72.61
"Brazil","2022-03-10",137769.45,3096.7,268.42,73.03
"Brazil","2022-03-11",137769.45,3096.7,268.42,73.11
"Brazil","2022-03-12",137769.45,3096.7,268.42,73.21
"Brazil","2022-03-13",139344.84,3112.39,225.06,73.22
"Brazil","2022-03-14",139344.84,3112.39,225.06,73.3
"Brazil","2022-03-15",139344.84,3112.39,225.06,73.38
"Brazil","2022-03-16",139344.84,3112.39,225.06,73.5
"Brazil","2022-03-17",139344.84,3112.39,225.06,73.59
"Brazil","2022-03-18",139344.84,3112.39,225.06,73.7
"Brazil","2022-03-19",139344.84,3112.39,225.06,73.77
"Brazil","2022-03-20",140619.17,3123.05,182.05,73.78
"Brazil","2022-03-21",140619.17,3123.05,182.05,73.89
"Brazil","2022-03-22",140619.17,3123.05,182.05,73.96
"Brazil","2022-03-23",140619.17,3123.05,182.05,74.03
"Brazil","2022-03-24",140619.17,3123.05,182.05,74.08
"Brazil","2022-03-25",140619.17,3123.05,182.05,74.16
"Brazil","2022-03-26",140619.17,3123.05,182.05,74.2
"Brazil","2022-03-27",141708.75,3131.46,155.65,74.24
"Brazil","2022-03-28",141708.75,3131.46,155.65,74.31
"Brazil","2022-03-29",141708.75,3131.46,155.65,74.44
"Brazil","2022-03-30",141708.75,3131.46,155.65,74.55
"Brazil","2022-03-31",141708.75,3131.46,155.65,74.64
"Brazil","2022-04-01",141708.75,3131.46,155.65,NA
"Brazil","2022-04-02",141708.75,3131.46,155.65,NA
"Brazil","2022-04-03",142530.92,3138.29,117.45,74.78
"Brazil","2022-04-04",142530.92,3138.29,117.45,74.83
"Brazil","2022-04-05",142530.92,3138.29,117.45,74.91
"Brazil","2022-04-06",142530.92,3138.29,117.45,75
"Brazil","2022-04-07",142530.92,3138.29,117.45,75.07
"Brazil","2022-04-08",142530.92,3138.29,117.45,75.15
"Brazil","2022-04-09",142530.92,3138.29,117.45,75.18
"Brazil","2022-04-10",143238.44,3143.61,101.08,75.2
"Brazil","2022-04-11",143238.44,3143.61,101.08,75.28
"Brazil","2022-04-12",143238.44,3143.61,101.08,75.35
"Brazil","2022-04-13",143238.44,3143.61,101.08,75.39
"Brazil","2022-04-14",143238.44,3143.61,101.08,75.47
"Brazil","2022-04-15",143238.44,3143.61,101.08,NA
"Brazil","2022-04-16",143238.44,3143.61,101.08,NA
"Brazil","2022-04-17",143824.92,3147.35,83.78,75.51
"Brazil","2022-04-18",143824.92,3147.35,83.78,75.56
"Brazil","2022-04-19",143824.92,3147.35,83.78,75.65
"Brazil","2022-04-20",143824.92,3147.35,83.78,75.75
"Brazil","2022-04-21",143824.92,3147.35,83.78,75.81
"Brazil","2022-04-22",143824.92,3147.35,83.78,NA
"Brazil","2022-04-23",143824.92,3147.35,83.78,75.85
"Brazil","2022-04-24",144259.5,3150.44,62.08,75.85
"Brazil","2022-04-25",144259.5,3150.44,62.08,75.89
"Brazil","2022-04-26",144259.5,3150.44,62.08,75.93
"Brazil","2022-04-27",144259.5,3150.44,62.08,76.02
"Brazil","2022-04-28",144259.5,3150.44,62.08,76.08
"Brazil","2022-04-29",144259.5,3150.44,62.08,76.13
"Brazil","2022-04-30",144259.5,3150.44,62.08,NA
"Brazil","2022-05-01",144708.11,3154.49,64.09,76.16
"Brazil","2022-05-02",144708.11,3154.49,64.09,76.22
"Brazil","2022-05-03",144708.11,3154.49,64.09,76.27
"Brazil","2022-05-04",144708.11,3154.49,64.09,76.35
"Brazil","2022-05-05",144708.11,3154.49,64.09,76.38
"Brazil","2022-05-06",144708.11,3154.49,64.09,76.43
"Brazil","2022-05-07",144708.11,3154.49,64.09,76.44
"Brazil","2022-05-08",145235.27,3157.73,75.31,76.45
"Brazil","2022-05-09",145235.27,3157.73,75.31,76.47
"Brazil","2022-05-10",145235.27,3157.73,75.31,76.5
"Brazil","2022-05-11",145235.27,3157.73,75.31,76.65
"Brazil","2022-05-12",145235.27,3157.73,75.31,76.69
"Brazil","2022-05-13",145235.27,3157.73,75.31,76.71
"Brazil","2022-05-14",145235.27,3157.73,75.31,76.71
"Brazil","2022-05-15",145809.81,3161.01,82.08,76.71
"Brazil","2022-05-16",145809.81,3161.01,82.08,76.72
"Brazil","2022-05-17",145809.81,3161.01,82.08,NA
"Brazil","2022-05-18",145809.81,3161.01,82.08,76.82
"Brazil","2022-05-19",145809.81,3161.01,82.08,76.84
"Brazil","2022-05-20",145809.81,3161.01,82.08,76.87
"Brazil","2022-05-21",145809.81,3161.01,82.08,76.87
"Brazil","2022-05-22",146274.25,3164.4,66.35,NA
"Brazil","2022-05-23",146274.25,3164.4,66.35,NA
"Brazil","2022-05-24",146274.25,3164.4,66.35,NA
"Brazil","2022-05-25",146274.25,3164.4,66.35,NA
"Brazil","2022-05-26",146274.25,3164.4,66.35,77.01
"Brazil","2022-05-27",146274.25,3164.4,66.35,77.08
"Brazil","2022-05-28",146274.25,3164.4,66.35,77.1
"Brazil","2022-05-29",147029.02,3168.32,107.82,77.11
"Brazil","2022-05-30",147029.02,3168.32,107.82,77.13
"Brazil","2022-05-31",147029.02,3168.32,107.82,77.15
"Brazil","2022-06-01",147029.02,3168.32,107.82,77.17
"Brazil","2022-06-02",147029.02,3168.32,107.82,NA
"Brazil","2022-06-03",147029.02,3168.32,107.82,77.27
"Brazil","2022-06-04",147029.02,3168.32,107.82,77.29
"Brazil","2022-06-05",148057.66,3171.42,146.95,77.31
"Brazil","2022-06-06",148057.66,3171.42,146.95,77.33
"Brazil","2022-06-07",148057.66,3171.42,146.95,77.36
"Brazil","2022-06-08",148057.66,3171.42,146.95,77.44
"Brazil","2022-06-09",148057.66,3171.42,146.95,77.98
"Brazil","2022-06-10",148057.66,3171.42,146.95,NA
"Brazil","2022-06-11",148057.66,3171.42,146.95,78.03
"Brazil","2022-06-12",149388.4,3176.13,190.1,78.04
"Brazil","2022-06-13",149388.4,3176.13,190.1,78.05
"Brazil","2022-06-14",149388.4,3176.13,190.1,78.08
"Brazil","2022-06-15",149388.4,3176.13,190.1,78.09
"Brazil","2022-06-16",149388.4,3176.13,190.1,78.13
"Brazil","2022-06-17",149388.4,3176.13,190.1,78.14
"Brazil","2022-06-18",149388.4,3176.13,190.1,78.15
"Brazil","2022-06-19",150605.84,3180.67,173.92,78.15
"Brazil","2022-06-20",150605.84,3180.67,173.92,78.2
"Brazil","2022-06-21",150605.84,3180.67,173.92,78.21
"Brazil","2022-06-22",150605.84,3180.67,173.92,78.25
"Brazil","2022-06-23",150605.84,3180.67,173.92,78.28
"Brazil","2022-06-24",150605.84,3180.67,173.92,78.29
"Brazil","2022-06-25",150605.84,3180.67,173.92,78.29
"Brazil","2022-06-26",152269.1,3186.92,237.61,78.29
"Brazil","2022-06-27",152269.1,3186.92,237.61,78.31
"Brazil","2022-06-28",152269.1,3186.92,237.61,NA
"Brazil","2022-06-29",152269.1,3186.92,237.61,78.44
"Brazil","2022-06-30",152269.1,3186.92,237.61,78.45
"Brazil","2022-07-01",152269.1,3186.92,237.61,78.52
"Brazil","2022-07-02",152269.1,3186.92,237.61,78.54
"Brazil","2022-07-03",154222.89,3193.91,279.12,78.56
"Brazil","2022-07-04",154222.89,3193.91,279.12,78.58
"Brazil","2022-07-05",154222.89,3193.91,279.12,78.6
"Brazil","2022-07-06",154222.89,3193.91,279.12,NA
"Brazil","2022-07-07",154222.89,3193.91,279.12,78.65
"Brazil","2022-07-08",154222.89,3193.91,279.12,NA
